iddesa,pop2020
9414040007,531
9414040008,467
9414040009,468
9414040010,736
9414040011,171
9414040012,466
9414040013,682
9414040014,708
9414040015,417
9414040016,302
9414040017,389
9414040018,155
9414040019,555
9414050001,437
9414050002,427
9414050003,260
9414050004,1767
9414050005,876
9414050006,834
9414050007,455
9414050008,660
9414050009,379
9414050010,307
9414050011,461
9414050012,259
9414050013,587
9414050014,637
9414050015,630
9414050016,937
9414050017,81
9414050018,432
9414060005,827
9414060006,2068
9414060007,329
9414060010,655
9414060011,400
9414060012,568
9414060013,338
9414061001,443
9414061002,234
9414061003,500
9414061005,261
9414061006,402
9414061007,132
9414061008,568
9414062001,453
9414062002,312
9414062003,423
9414062004,229
9414062005,187
9414062006,351
9414062007,306
9414062008,236
9414063001,433
9414063002,327
9414063003,281
9414063004,183
9414063005,247
9414063007,137
9414063008,185
9414063009,286
9415010020,566
9415010021,614
9415010022,549
9415010023,400
9415010024,405
9415010025,1092
9415010026,780
9415010027,411
9415010040,469
9415011001,501
9415011002,424
9415011003,552
9415011004,318
9415011005,246
9415011006,234
9415011007,397
9415011008,316
9415011009,268
9415011010,752
9415012001,810
9415012002,922
9415012003,637
9415012004,351
9415012005,617
9415012006,417
9415013001,494
9415013002,561
9415013003,775
9415013004,39
9415013005,699
9415013006,630
9415013007,820
9415013008,478
9415013009,471
9415013010,1105
9415013011,487
9415013012,299
9415014001,518
9415014002,438
9415014003,462
9415014004,830
9415014005,260
9415014006,633
9415020001,27
9415020002,374
9415020003,676
9415020004,449
9415020005,592
9415020006,638
9415020013,283
9415020014,409
9415020015,340
9415020016,314
9415020017,510
9415020018,366
9415020019,380
9415021001,325
9415021002,288
9415021003,378
9415021004,514
9415021005,452
9415021006,302
9415021007,510
9415021008,347
9415021009,286
9415021010,396
9415030006,1827
9415030010,1869
9415030011,872
9415030012,600
9415030013,576
9415030014,359
9415030015,430
9415030024,136
9415030028,456
9415031001,751
9415031002,550
9415031003,653
9415031004,681
9415031005,549
9415031006,247
9415031007,478
9415031008,1529
9415032003,199
9415032005,360
9415032006,409
9415033001,352
9415033002,497
9415033003,408
9415033004,295
9415033005,415
9415033006,440
9415033007,815
9415040001,403
9415040002,189
9415040007,344
9415040008,436
9415040009,168
9415040010,214
9415040011,172
9415040014,163
9415040015,305
9415040016,502
9415041001,165
9415041002,218
9415041003,173
9415041004,190
9415041005,311
9415041006,287
9415041007,91
9415041008,190
9415041009,119
9415041010,154
9415041011,130
9415041016,133
9415041019,116
9415041020,321
9415042001,368
9415042002,192
9415042003,356
9415042004,281
9415042005,433
9415042006,197
9415042007,451
9415043001,153
9415043002,86
9415043003,129
9415043004,305
9415043005,109
9415043006,74
9415043007,697
9415050005,738
9415050006,525
9415050007,308
9415050008,479
9415050009,479
9415050013,664
9415050014,647
9415050015,282
9415050016,557
9415050018,227
9415050019,218
9415051001,374
9415051002,408
9415051003,313
9415051004,288
9415051005,400
9415051006,151
9415051007,459
9415051008,453
9415060001,453
9415060002,613
9415060003,698
9415060004,1465
9415060005,13712
9415060006,915
9415060007,2721
9415060010,382
9415060011,697
9415060012,1118
9415060013,642
9415060014,631
9415070003,307
9415070004,991
9415070013,680
9415070014,949
9415070015,561
9415070025,782
9415070026,234
9415070027,845
9415070029,104
9415070032,620
9415071001,289
9415071002,144
9415071003,167
9415071004,129
9415071005,188
9415071006,170
9415071007,176
9415071008,79
9415071009,374
9415071010,228
9415071011,165
9415071012,80
9415071013,113
9415071014,119
9415071015,146
9415071016,151
9415071017,226
9415071018,76
9415071019,93
9415071020,100
9415071021,212
9415071022,126
9415071023,368
9415072001,345
9415072002,188
9415072003,506
9415072004,267
9415072005,284
9415072006,149
9415072007,1148
9415072008,73
9415072009,859
9415073001,706
9415073002,216
9415073003,380
9415073004,424
9415073005,405
9415073006,177
9415074001,451
9415074002,605
9415074003,599
9415074004,644
9415074005,445
9415074006,86
9415074007,171
9415074008,108
9415074009,120
9415074010,173
9415074011,1177
9416010025,1047
9416010026,3310
9416010027,920
9416010028,440
9416010029,502
9416010038,461
9416010039,489
9416010040,709
9416010041,471
9416010042,537
9416010043,664
9416010044,654
9416010045,935
9416010046,909
9416010047,559
9416010048,403
9416010049,447
9416010050,515
9416010051,448
9416010052,349
9416010053,242
9416010054,1668
9416011001,1128
9416011002,268
9416011003,395
9416011004,574
9416011005,477
9416011006,878
9416011007,520
9416011008,552
9416011009,273
9416011010,12261
9416013001,281
9416013002,358
9416013003,434
9416013004,288
9416013005,253
9416013006,190
9416013007,268
9416013008,255
9416013009,1567
9416013010,262
9416013011,899
9416013012,163
9416014001,817
9416014002,638
9416014003,299
9416014004,155
9416014005,273
9416014006,245
9416014007,825
9416014008,571
9416014009,608
9416014010,607
9416014011,293
9416014012,700
9416014013,2132
9416015001,524
9416015002,542
9416015003,739
9416015004,659
9416015005,581
9416015006,633
9416015007,1875
9416016001,731
9416016002,1298
9416016003,1308
9416016004,640
9416016005,2021
9416016006,517
9416016007,910
9416016008,1157
9416016009,914
9416016010,616
9416016011,900
9416016012,1044
9416016013,309
9416017001,234
9416017002,431
9416017003,248
9416017004,193
9416017005,817
9416017006,575
9416017007,417
9416017008,1056
9416017009,605
9416017010,461
9416017011,1074
9416017012,620
9416017013,2444
9416018001,1567
9416018002,1056
9416018003,610
9416018004,463
9416018005,451
9416018006,273
9416018007,269
9416018008,275
9416018009,274
9416018010,188
9416018011,2507
9416019001,1994
9416019002,1759
9416019003,1775
9416019004,465
9416019005,804
9416019006,374
9416019007,263
9416019008,166
9416019009,152
9416019010,378
9416019011,691
9416019012,335
9416019013,354
9416019014,229
9416019015,337
9416019016,321
9416019017,271
9416019018,305
9416019019,315
9416019020,858
9416020004,1464
9416020005,448
9416020013,988
9416020022,415
9416020023,424
9416020024,429
9416020025,506
9416020026,503
9416020027,938
9416020028,2294
9416021001,426
9416021003,671
9416021004,439
9416021005,323
9416021006,873
9416021007,398
9416021008,2561
9416022001,702
9416022002,394
9416022003,612
9416022004,434
9416022005,526
9416022006,441
9416022007,558
9416022008,3312
9416023001,1223
9416023002,221
9416023003,221
9416023004,396
9416023005,461
9416023006,463
9416023007,508
9416023008,226
9416023009,1050
9416024001,1082
9416024002,1095
9416024003,642
9416024004,595
9416024005,541
9416024006,302
9416025001,1202
9416025002,517
9416025003,454
9416025004,425
9416025005,550
9416025006,462
9416025007,575
9416025008,1419
9416026001,820
9416026002,739
9416026003,394
9416026004,479
9416026005,422
9416026006,594
9416026007,443
9416026008,552
9416026009,484
9416026010,417
9416026011,364
9416026012,316
9416026013,3509
9416027001,1195
9416027002,562
9416027004,307
9416027005,394
9416027007,278
9416027008,327
9416027009,927
9416027010,543
9416027011,493
9416027012,932
9416027013,352
9416027014,2737
9416028001,1662
9416028002,796
9416028003,383
9416028004,464
9416028005,312
9416028006,678
9416028007,632
9416028008,546
9416028009,549
9416028010,778
9416028011,360
9416028012,675
9416028013,184
9416028014,423
9416028015,189
9416028016,1880
9416029001,524
9416029002,900
9416029003,319
9416029004,730
9416029005,509
9416029006,463
9416029007,421
9416029008,387
9416029009,468
9416029010,472
9416030011,464
9416030021,778
9416030034,467
9416030035,317
9416030036,307
9416030037,451
9416030038,141
9416030039,449
9416030040,548
9416030041,419
9416030042,370
9416030043,1771
9416031001,374
9416031002,569
9416031003,600
9416031004,418
9416031005,704
9416031006,480
9416031007,623
9416031008,375
9416031009,199
9416031010,622
9416031011,393
9416031012,519
9416031013,1258
9416032001,611
9416032002,273
9416032003,700
9416032004,397
9416032005,272
9416032006,525
9416032007,684
9416032008,1277
9416033001,1119
9416033002,503
9416033003,347
9416033004,502
9416033005,289
9416033006,468
9416033007,338
9416033008,498
9416033009,275
9416033010,672
9416033011,2104
9416034001,1588
9416034002,1162
9416034003,875
9416034004,599
9416034005,394
9416034006,539
9416034007,502
9416034008,583
9416034009,492
9416034010,474
9416034011,468
9416034012,379
9416034013,342
9416034014,350
9416034015,716
9416034016,438
9416034018,2555
9416035001,638
9416035003,722
9416035004,618
9416035005,524
9416035006,626
9416035009,590
9416035010,559
9416035011,643
9416035012,3187
9416036001,444
9416036004,363
9416036005,399
9416036006,554
9416036007,332
9416036008,375
9416036009,542
9416036010,936
9416037001,927
9416037002,291
9416037003,201
9416037004,341
9416037005,297
9416037006,252
9416037007,293
9416037008,2311
9416041001,807
9416041002,346
9416041003,395
9416041004,568
9416041005,367
9416041006,542
9416041007,209
9416041008,401
9416041009,1206
9416042001,320
9416042002,427
9416042003,501
9416042004,392
9416042005,426
9416042006,528
9416042007,457
9416042008,381
9416042009,506
9416042010,1550
9416043002,573
9416043003,540
9416043004,566
9416043005,612
9416043006,644
9416043007,1245
9416044001,792
9416044002,543
9416044003,946
9416044004,217
9416044005,214
9416044006,217
9416044007,113
9416044008,489
9416044009,455
9416044010,51
9416044011,109
9416044012,174
9416044013,217
9416044014,427
9416044015,212
9416044016,757
9416044017,169
9416044018,61
9416044019,404
9416044020,2280
9416045001,552
9416045002,418
9416045003,549
9416045004,388
9416045005,398
9416045006,435
9416045007,1410
9416046001,535
9416046002,515
9416046003,583
9416046004,539
9416046005,609
9416046006,576
9416046007,1541
9416047001,1346
9416047002,187
9416047003,316
9416047004,357
9416047005,546
9416047006,377
9416047007,326
9416047008,201
9416047009,434
9416047010,322
9416047011,1717
9416048001,1267
9416048002,283
9416048003,988
9416048004,125
9416048005,678
9416048006,1214
9416048007,586
9416048008,2779
9416049001,239
9416049002,227
9416049003,289
9416049004,493
9416049005,180
9416049006,308
9416049007,775
9416049008,238
9416049009,195
9416049010,805
9416049011,348
9416051004,252
9416051005,553
9416051006,454
9416051007,606
9416051008,714
9416051009,345
9416051010,466
9416051011,382
9416051012,323
9416051013,438
9416051014,586
9416051015,568
9416051016,1230
9416051017,1055
9416052001,853
9416052002,986
9416052003,745
9416052004,717
9416052005,609
9416052006,625
9416052007,363
9416052008,616
9416053001,286
9416053002,621
9416053003,288
9416053004,621
9416053005,628
9416053006,252
9416053007,293
9416053008,768
9416053009,1482
9416054001,640
9416054002,667
9416054003,699
9416054004,626
9416054005,620
9416054006,702
9416054007,875
9416055001,440
9416055002,375
9416055003,586
9416055004,339
9416055005,442
9416055006,688
9416055007,422
9416055008,489
9416055009,521
9416055010,1223
9416056001,669
9416056002,742
9416056003,1191
9416056004,1251
9416056007,604
9416056008,707
9416056009,3398
9416057001,743
9416057002,552
9416057003,321
9416057004,334
9416057005,591
9416058001,2606
9416058002,482
9416058003,444
9416058004,279
9416058005,323
9416058006,397
9416058007,428
9416058008,443
9416058009,412
9416058010,269
9416058011,1195
9416059001,996
9416059002,625
9416059003,608
9416059004,599
9416059005,530
9416059006,436
9416059007,473
9416059008,435
9416059009,496
9416059010,225
9416059011,1181
9416061001,1190
9416061002,212
9416061003,341
9416061004,182
9416061005,264
9416061006,290
9416061007,259
9416061008,820
9416061009,2180
9416062001,1650
9416062002,814
9416062003,385
9416062004,358
9416062005,431
9416062006,330
9416062007,443
9416062008,2668
9416063001,431
9416063002,475
9416063003,425
9416063004,219
9416063005,313
9416063006,366
9416063007,306
9416063008,590
9416065001,720
9416065002,228
9416065003,598
9416065004,501
9416065005,1640
9416066001,752
9416066002,580
9416066003,639
9416066004,592
9416066005,613
9416066006,690
9416067001,576
9416067002,539
9416067003,476
9416067004,561
9416067005,190
9417010003,77
9417010004,388
9417010005,434
9417010006,40
9417010011,118
9417010013,88
9417010014,87
9417010015,71
9417010016,37
9417010017,81
9417011001,82
9417011002,59
9417011004,84
9417011005,77
9417011006,65
9417011007,346
9417011008,517
9417012001,119
9417012002,61
9417012003,91
9417012004,131
9417012005,141
9417012006,74
9417012007,445
9417013001,26
9417013002,128
9417013003,41
9417013004,89
9417013005,2327
9417020005,1821
9417020025,1459
9417020026,135
9417020032,252
9417020035,162
9417020036,74
9417020037,178
9417020038,90
9417021003,344
9417021006,145
9417021007,180
9417021008,190
9417021009,382
9417021010,229
9417021011,834
9417022003,373
9417022004,225
9417022005,241
9417022006,266
9417022007,154
9417022008,559
9417022009,160
9417022010,284
9417022011,449
9417022012,57
9417022013,294
9417022014,427
9417023001,825
9417023002,514
9417023003,303
9417023004,179
9417023005,265
9417023006,279
9417023007,275
9417023008,1517
9417024001,143
9417024002,223
9417024003,73
9417024004,69
9417024005,144
9417025001,959
9417025002,684
9417025004,103
9417025005,277
9417025006,92
9417026001,77
9417026002,201
9417026003,191
9417026004,539
9417026005,110
9417026006,220
9417027001,397
9417027002,397
9417027003,114
9417027004,98
9417027005,79
9417027006,213
9417030001,1220
9417030006,1547
9417030007,624
9417030008,830
9417030013,192
9417030014,181
9417030016,92
9417030017,422
9417030018,230
9417030019,126
9417030020,161
9417030021,82
9417030030,320
9417031001,1053
9417031003,427
9417031004,629
9417031005,659
9417031006,299
9417031007,437
9417031008,2372
9417031009,401
9417031010,316
9417031011,143
9417032004,588
9417032005,36
9417032006,18
9417032008,203
9417032010,104
9417032015,14
9417032016,458
9417032017,7
9417032018,12
9417032019,99
9417032020,150
9417032021,66
9417032022,171
9417032023,318
9417033001,373
9417033002,165
9417033003,165
9417033004,183
9417033005,17
9417033006,73
9417033007,35
9417033008,11
9417033009,76
9417034001,101
9417034002,99
9417034003,199
9417034004,660
9417034005,87
9417034006,99
9417034007,10
9417034008,21
9417034009,16
9417034010,62
9417034011,354
9417035001,197
9417035002,84
9417035003,77
9417035004,158
9417035005,102
9417035006,48
9417035007,415
9417036001,207
9417036002,130
9417036003,206
9417036004,122
9417036005,176
9417036006,70
9417036007,603
9417040001,796
9417040002,704
9417040003,142
9417040004,506
9417040016,213
9417040017,246
9417040018,434
9417040023,150
9417041002,712
9417041003,32
9417041005,111
9417041006,53
9417041007,84
9417041008,34
9417041009,186
9417042001,743
9417042002,94
9417042003,20
9417042004,624
9417042005,297
9417042006,486
9417042007,569
9417042008,137
9417042009,439
9417042010,341
9417042011,277
9417042012,628
9417043001,46
9417043002,114
9417043003,388
9417043004,28
9417043005,150
9417043006,41
9417043007,395
9417043008,147
9417043009,82
9417043010,78
9417044001,214
9417044002,269
9417044003,64
9417044004,139
9417044005,101
9417044006,258
9417050008,180
9417050009,454
9417050015,432
9417050016,105
9417050017,291
9417050020,263
9417050021,351
9417050022,99
9417050023,219
9417050025,259
9417050026,110
9417050027,3
9417051001,465
9417051002,492
9417051003,4
9417051004,527
9417051007,223
9417051008,169
9417051009,389
9417051010,159
9417051011,88
9417052001,176
9417052002,293
9417052003,117
9417052004,35
9417053001,808
9417053002,737
9417053003,110
9417053004,518
9417054001,654
9417054002,407
9417054003,148
9417054004,149
9417054005,117
9417054006,120
9417054007,404
9417055001,265
9417055002,249
9417055003,210
9417055004,256
9417055005,298
9417055006,125
9417055007,16
9417055008,190
9417055009,253
9417055010,175
9417055011,295
9417055012,125
9417056001,510
9417056002,56
9417056003,97
9417056004,240
9417056006,130
9417056007,186
9417056008,19
9417056009,215
9417056010,393
9417060003,518
9417060008,218
9417060009,388
9417060010,1658
9417060011,200
9417060012,136
9417060015,183
9417060016,32
9417060017,90
9417060018,231
9417060019,14
9417061001,228
9417061002,266
9417061003,302
9417061004,392
9417062001,415
9417062002,96
9417062003,49
9417062004,60
9417062005,1805
9418010009,874
9418010010,3445
9418010022,181
9418010023,575
9418010029,2438
9418010032,233
9418010033,353
9418010034,288
9418010035,571
9418010041,622
9418011005,332
9418011006,723
9418011007,613
9418011015,440
9418011018,265
9418011019,426
9418011020,461
9418011022,161
9418011025,460
9418011027,1004
9418012001,924
9418012002,509
9418012006,223
9418012008,439
9418012011,336
9418012012,506
9418012013,369
9418012014,151
9418012015,201
9418012016,793
9418013001,1020
9418013002,486
9418013003,576
9418013004,597
9418013006,474
9418013007,104
9418013008,204
9418013011,181
9418013012,269
9418013013,433
9418014001,688
9418014002,356
9418014003,520
9418014004,532
9418014006,331
9418014007,165
9418014008,312
9418014009,336
9418014010,235
9418014011,348
9418014012,129
9418014013,784
9418015001,300
9418015003,187
9418015004,365
9418015008,258
9418015009,82
9418015010,1174
9418016001,713
9418016002,200
9418016003,795
9418016004,506
9418016005,182
9418016006,285
9418016007,341
9418016008,410
9418016009,228
9418016010,4343
9418020019,844
9418020020,138
9418020030,1750
9418020038,313
9418020041,473
9418020042,703
9418020043,605
9418020044,932
9418020045,1
9418020046,387
9418020047,494
9418020048,360
9418020049,359
9418020050,453
9418020051,542
9418020052,828
9418020055,460
9418020057,709
9418020059,428
9418020060,428
9418020062,822
9418020063,957
9418021001,581
9418021002,1456
9418021003,965
9418021004,976
9418021005,2881
9418021009,192
9418021010,140
9418021011,528
9418021012,195
9418021013,103
9418021014,106
9418021015,176
9418021016,122
9418021017,106
9418021018,77
9418021019,102
9418021020,116
9418021021,114
9418021022,721
9418022002,1485
9418022003,509
9418022007,504
9418022011,566
9418022012,340
9418022014,623
9418022015,482
9418022016,677
9418022017,616
9418023001,636
9418023002,288
9418023005,390
9418023006,373
9418023007,428
9418023010,467
9418023011,340
9418023012,437
9418023013,460
9418023014,822
9418023015,620
9418024001,1046
9418024002,906
9418024005,844
9418024006,496
9418024007,494
9418024008,474
9418024009,525
9418024010,511
9418024015,456
9418024016,449
9418024017,614
9418024018,536
9418025001,316
9418025002,1492
9418025003,217
9418025004,260
9418025005,350
9418025006,664
9418025007,488
9418025008,82
9418025009,480
9418025010,398
9418025012,576
9418025013,569
9418025014,367
9418025015,216
9418025016,345
9418025017,532
9418025018,305
9418026001,425
9418026002,276
9418026003,909
9418026004,641
9418026005,290
9418026006,466
9418026007,443
9418026008,358
9418026009,398
9418026010,712
9418027001,1044
9418027002,438
9418027003,396
9418027004,473
9418027005,483
9418027006,466
9418027007,434
9418027008,586
9418027009,157
9418027010,508
9418027011,450
9418030003,646
9418030004,410
9418030005,1518
9418030006,507
9418030007,464
9418030008,420
9418030022,432
9418030023,581
9418030024,328
9418030025,230
9418030026,795
9418031001,484
9418031002,456
9418031003,299
9418031004,496
9418031005,220
9418031006,732
9418031007,448
9418031008,215
9418031009,359
9418031010,307
9418031011,263
9418031012,233
9418031013,390
9418031014,420
9418031015,240
9418031016,119
9418031017,225
9418032001,318
9418032002,414
9418032003,579
9418032004,385
9418032005,379
9418032006,403
9418032007,279
9418032008,139
9418032009,102
9418032010,77
9418032011,313
9418032012,158
9418032013,449
9418032014,595
9418040001,1565
9418040006,795
9418040012,363
9418040013,726
9418040026,1217
9418040030,467
9418040034,359
9418040035,282
9418040036,280
9418040038,183
9418040040,686
9418041002,563
9418041003,696
9418041005,570
9418041007,459
9418041008,148
9418041009,148
9418041010,435
9418041011,175
9418041012,445
9418041013,197
9418041014,310
9418041015,485
9418041016,1058
9418042003,834
9418042004,270
9418042005,812
9418042006,831
9418042007,580
9418042008,513
9418042009,264
9418042010,532
9418042011,346
9418042012,474
9418042014,552
9418042015,1034
9418043003,360
9418043004,419
9418043006,283
9418043007,251
9418043009,64
9418043010,248
9418043014,301
9418043016,609
9418043017,1361
9418044001,1268
9418044002,1292
9418044003,924
9418044004,157
9418044005,571
9418044006,809
9418044007,80
9418044008,618
9418044009,60
9418044010,473
9418045001,632
9418045002,240
9418045004,323
9418045005,28
9418045007,55
9418045008,53
9418045009,50
9418045010,566
9418046001,865
9418046002,535
9418046003,484
9418046004,480
9418046005,449
9418046006,534
9418046007,621
9418046009,672
9418047001,244
9418047002,358
9418047003,374
9418047004,339
9418047005,193
9418047006,274
9418047007,348
9418047008,112
9418047009,367
9418047010,327
9418047011,401
9418048001,291
9418048002,340
9418048003,91
9418048004,288
9418048005,223
9418048006,246
9418048007,345
9418048008,240
9418048009,61
9418048010,303
9418048011,68
9418048012,91
9418048013,324
9418048014,100
9418048015,55
9418048016,77
9418048017,343
9418049001,268
9418049003,497
9418049004,370
9418049005,302
9418049006,297
9418049007,280
9418049008,675
9418049009,243
9418049010,2436
9418051001,1183
9418051002,819
9418051003,1825
9418051004,359
9418051005,129
9418051006,300
9418051007,312
9418051008,252
9418051009,360
9418051010,281
9418051011,241
9418051012,273
9418051013,213
9418051014,312
9418051015,348
9418051016,279
9418051017,286
9418051018,265
9418051019,188
9418051020,487
9418051021,204
9418051022,750
9418051023,306
9418051024,243
9418051025,220
9418051026,546
9418060001,601
9418060002,437
9418060005,606
9418060010,173
9418060011,283
9418060012,339
9418060014,522
9418060015,303
9418061001,755
9418061002,377
9418061003,188
9418061004,356
9418061005,133
9418061006,386
9418061007,380
9418061008,207
9418061010,378
9418062001,913
9418062002,317
9418062003,375
9418062004,496
9418062005,298
9418062006,158
9418062007,280
9418062008,457
9418062009,198
9418062010,210
9418062011,129
9418070001,1480
9418070003,346
9418070004,290
9418070005,495
9418070006,533
9418070007,363
9418070008,579
9418070009,322
9418070011,401
9418070012,345
9418070013,305
9418070018,559
9418071001,497
9418071002,398
9418071003,359
9418071004,91
9418071005,620
9418071006,544
9418071007,827
9418071008,684
9418071009,402
9418071010,1162
9418080001,363
9418080005,462
9418080006,252
9418080007,365
9418080009,400
9418080011,398
9418080012,731
9418080013,504
9418080014,138
9418080015,1256
9418081001,682
9418081002,297
9418081003,86
9418081004,594
9418081005,134
9418081006,395
9418081007,82
9418081008,100
9418081009,434
9418081010,342
9418090001,362
9418090003,166
9418090004,1019
9418090005,210
9418090006,314
9418090007,319
9418090008,511
9418090009,282
9418090011,89
9418090012,308
9418100001,411
9418100002,245
9418100003,481
9418100004,418
9418100005,127
9418100006,242
9418100007,214
9418100008,306
9418100009,146
9418100010,253
9418100011,171
9418100012,313
9418100013,311
9418100014,216
9418100015,122
9418100016,323
9418100017,353
9418110001,134
9418110002,590
9418110003,701
9418110004,127
9418110005,172
9418110007,165
9418110009,327
9418110010,410
9418110011,440
9418110012,70
9418110013,100
9418110014,863
9418121001,703
9418121002,851
9418121003,1044
9418121004,1002
9418121005,782
9418121006,637
9418121007,711
9418121008,48
9418121009,66
9418121010,371
9418121011,252
9418125001,204
9418125002,219
9418125003,453
9418125004,354
9418125005,495
9418125006,68
9418125007,322
9418125008,48
9418125009,44
9418125010,321
9418126001,280
9418126002,50
9418126003,38
9418126004,33
9418126005,49
9418126006,58
9418126007,32
9418126008,54
9418126009,33
9418126010,257
9418127001,57
9418127002,198
9418127003,70
9418127004,470
9418127005,72
9418127006,149
9418127007,574
9418127008,94
9418127009,53
9418127010,117
9418127011,397
9418541001,462
9418541002,246
9418541003,340
9418541004,868
9418541005,416
9418541006,281
9418541007,127
9418541008,90
9418541009,117
9418541010,477
9418542001,71
9418542002,360
9418542003,272
9418542004,373
9418542005,352
9418542006,99
9418542007,216
9418542008,54
9418542009,22
9418542010,320
9418543007,404
9418543008,44
9418543009,32
9418543010,23
9418543011,212
9418543012,238
9418543013,31
9418543014,32
9418543015,449
9418543016,353
9419021004,934
9419021005,430
9419021006,294
9419021007,336
9419021008,346
9419021009,81
9419021014,192
9419021017,111
9419021018,569
9419022001,344
9419022002,163
9419022005,524
9419022006,164
9419022007,297
9419022008,118
9419022009,183
9419024001,316
9419024002,196
9419024003,125
9419025001,123
9419025002,369
9419025003,518
9419025004,261
9419025005,301
9419025006,222
9419025007,166
9419031004,373
9419031005,789
9419031006,793
9419031007,576
9419031011,290
9419031012,128
9419031013,188
9419032001,409
9419032002,366
9419032003,694
9419032006,1015
9419032007,613
9419032008,202
9419033001,290
9419033002,166
9419033003,23
9419033006,28
9419033007,130
9419033008,74
9419033009,88
9419033010,220
9419033011,368
9419040003,277
9419040004,183
9419040006,102
9419040008,110
9419041001,124
9419041002,119
9419041003,12
9419041004,834
9419050004,4550
9419050005,3283
9419050006,1836
9419050007,297
9419050011,137
9419050012,449
9419050013,2136
9419050014,291
9419050015,201
9419051001,252
9419051004,259
9419051005,65
9419051011,248
9419052001,1121
9419052004,809
9419052005,892
9419053002,130
9419053003,423
9419053004,297
9419053005,120
9419053006,516
9419054001,205
9419054002,112
9419054003,214
9419054005,32
9419054006,473
9419055001,175
9419055002,96
9419055003,100
9419055004,145
9419055005,73
9419055006,144
9419060013,208
9419060014,156
9419060015,210
9419060017,156
9419060018,181
9419060020,226
9419060022,281
9419061001,159
9419061002,339
9419061003,138
9419061004,201
9419061009,114
9419061011,287
9419062001,101
9419062002,144
9419062003,204
9419062004,142
9419062005,101
9419063001,92
9419063002,146
9419063003,132
9419063004,96
9419063005,279
9420010001,320
9420010002,392
9420010004,228
9420010005,197
9420010007,67
9420010008,58
9420011001,157
9420011002,95
9420011003,64
9420011004,121
9420011005,119
9420011006,57
9420011007,85
9420011008,82
9420011009,58
9420011010,260
9420012001,188
9420012002,112
9420012003,116
9420012004,93
9420012005,254
9420012006,178
9420012007,317
9420020001,521
9420020002,252
9420020003,1078
9420020005,137
9420020006,290
9420020007,100
9420020008,81
9420021001,57
9420021002,77
9420021003,87
9420021004,48
9420021005,569
9420030001,624
9420030002,444
9420030003,504
9420030004,408
9420030005,412
9420030006,286
9420030007,178
9420030008,134
9420040001,1578
9420040006,472
9420040007,177
9420040008,512
9420040009,1118
9420040010,2039
9420040011,1393
9420040012,4950
9420040013,2361
9420040015,51
9420040021,405
9420040022,340
9420041001,386
9420041002,370
9420041003,222
9420041004,229
9420041005,370
9420041009,342
9420041012,295
9420041013,609
9420041014,1772
9420042001,1464
9420042002,1886
9420042003,1654
9420042004,2127
9420042005,1589
9420042006,342
9420042007,989
9420042008,358
9420043001,292
9420043002,344
9420043003,789
9420043004,866
9420043005,1655
9420043006,93
9420043007,654
9420050001,1432
9420050002,1686
9420050003,1844
9420050004,3189
9420050005,3304
9420050006,1991
9420050007,1482
9420050008,423
9420050009,321
9420050010,413
9420050011,261
9420050012,647
9426010014,1477
9426010015,1015
9426010016,537
9426010017,1369
9426010018,1671
9426010029,678
9426010030,489
9426011005,268
9426011006,220
9426011007,422
9426011008,233
9426011009,216
9426011010,142
9426011011,924
9426012001,940
9426012002,922
9426012003,743
9426012004,644
9426012005,634
9426012006,1254
9426012007,1293
9426012008,1097
9426012009,851
9426012010,527
9426012011,1316
9426012012,351
9426013001,187
9426013002,269
9426013003,659
9426013004,96
9426013005,114
9426013006,213
9426013007,425
9426013008,633
9426014001,152
9426014002,635
9426014003,252
9426014004,102
9426014005,149
9426014006,271
9426014007,174
9426020010,96
9426020012,233
9426020013,156
9426020014,103
9426020015,128
9426020016,164
9426020017,170
9426020018,108
9426020019,182
9426020020,114
9426021001,117
9426021002,71
9426021003,112
9426021004,113
9426021005,92
9426021006,56
9426021007,72
9426021008,112
9426021009,70
9426021010,120
9426022001,191
9426022002,111
9426022003,165
9426022004,100
9426022005,125
9426022006,132
9426022007,112
9426022008,121
9426022009,116
9426022010,228
9426023001,122
9426023002,173
9426023003,156
9426023004,67
9426023005,60
9426023006,75
9426023007,59
9426023008,42
9426023009,36
9426023010,113
9426024001,178
9426024002,128
9426024003,70
9426024004,69
9426024005,107
9426024006,136
9426024007,117
9426024008,94
9426024009,115
9426024010,130
9426030016,264
9426040001,274
9426040002,368
9426040003,290
9426040004,249
9426040005,238
9426040006,231
9426040007,399
9426040008,331
9426040009,251
9426040010,435
9427010007,567
9427010008,529
9427010009,450
9427010010,612
9427010018,323
9427010019,413
9427010020,472
9427011001,569
9427011002,328
9427011003,1866
9427011004,606
9427011005,335
9427011006,198
9427011007,468
9427011008,657
9427011009,315
9427020005,583
9427020006,461
9427020007,643
9427020008,431
9427020015,160
9427021001,343
9427021002,316
9427021003,721
9427021004,555
9427021005,269
9427021006,152
9427021008,724
9427030001,997
9427030002,2320
9427030003,1099
9427030004,472
9427030005,570
9427030006,854
9427030007,931
9427030008,447
9427030009,356
9427030010,1004
9428030001,724
9428030002,324
9428030003,1294
9428030004,753
9428030005,542
9428030006,772
9428030007,233
9428031001,378
9428031002,174
9428031003,91
9428031004,1235
9428031005,314
9428031006,496
9428032002,898
9428032003,712
9428032004,465
9428032005,793
9428032006,519
9428032007,334
